order_id,customer_id,product_id,product_name,category,region,order_date,quantity,unit_price,discount_pct,total_amount,cost,profit,payment_method,status
ORD00732,CUST0313,PROD028,Storage Ottoman,Home & Garden,North,2022-02-23,4,75.26,10.0,270.93,128,142.93,Debit Card,Delivered
ORD00733,CUST0395,PROD041,Business Analytics Guide,Books,East,2022-01-26,5,46.92,10.0,211.14,60,151.14,Debit Card,Cancelled
ORD00734,CUST0137,PROD001,Laptop Pro 15,Electronics,West,2022-09-16,5,1141.51,5.0,5422.17,3750,1672.17,Bank Transfer,Shipped
ORD00735,CUST0331,PROD011,Classic White Shirt,Clothing,East,2024-06-29,2,46.48,20.0,74.37,30,44.37,Credit Card,Delivered
ORD00736,CUST0172,PROD015,Sport T-Shirt,Clothing,West,2023-10-01,5,34.55,15.0,146.84,60,86.84,PayPal,Delivered
ORD00737,CUST0487,PROD013,Casual Sneakers,Clothing,West,2022-10-26,2,94.42,10.0,169.96,80,89.96,PayPal,Delivered
ORD00738,CUST0044,PROD030,Garden Hose 50ft,Home & Garden,East,2022-01-17,5,66.12,15.0,281.03,140,141.03,Debit Card,Delivered
ORD00739,CUST0196,PROD004,Bluetooth Speaker,Electronics,South,2024-11-04,5,95.38,5.0,453.08,175,278.08,PayPal,Delivered
ORD00740,CUST0441,PROD009,USB-C Hub 7-in-1,Electronics,East,2023-02-15,2,62.37,0.0,124.73,40,84.73,Debit Card,Shipped
ORD00741,CUST0488,PROD020,Knit Sweater,Clothing,East,2024-08-15,5,77.89,20.0,311.54,150,161.54,Cash,Delivered
ORD00742,CUST0141,PROD053,Protein Powder Vanilla,Food & Beverage,East,2023-11-19,5,52.8,0.0,263.98,100,163.98,Debit Card,Delivered
ORD00743,CUST0011,PROD050,Digital Marketing,Books,East,2022-03-28,4,37.76,0.0,151.02,44,107.02,Debit Card,Shipped
ORD00744,CUST0131,PROD054,Mixed Nuts 500g,Food & Beverage,Central,2024-08-13,5,22.62,5.0,107.46,40,67.46,PayPal,Processing
ORD00745,CUST0267,PROD054,Mixed Nuts 500g,Food & Beverage,East,2024-02-09,2,23.52,20.0,37.63,16,21.63,Credit Card,Delivered
ORD00746,CUST0378,PROD016,Leather Belt,Clothing,South,2022-06-01,3,40.77,0.0,122.31,54,68.31,Debit Card,Delivered
ORD00747,CUST0325,PROD009,USB-C Hub 7-in-1,Electronics,Central,2023-02-03,5,63.87,0.0,319.35,100,219.35,Credit Card,Returned
ORD00748,CUST0293,PROD044,Marketing Strategy,Books,South,2023-02-12,2,36.36,0.0,72.72,20,52.72,PayPal,Shipped
ORD00749,CUST0392,PROD022,Air Purifier Pro,Home & Garden,South,2023-11-27,5,236.35,0.0,1181.75,550,631.75,Credit Card,Delivered
ORD00750,CUST0055,PROD044,Marketing Strategy,Books,South,2023-06-21,1,34.36,15.0,29.21,10,19.21,Debit Card,Delivered
ORD00751,CUST0050,PROD044,Marketing Strategy,Books,East,2022-08-16,3,41.31,0.0,123.94,30,93.94,Bank Transfer,Delivered
ORD00752,CUST0350,PROD037,Jump Rope Speed,Sports,West,2024-02-02,2,20.68,20.0,33.08,14,19.08,Cash,Cancelled
ORD00753,CUST0030,PROD035,Running Shoes Pro,Sports,North,2022-05-14,1,119.83,0.0,119.83,55,64.83,Debit Card,Delivered
ORD00754,CUST0059,PROD006,Gaming Mouse,Electronics,Central,2024-02-14,3,76.12,5.0,216.95,84,132.95,Debit Card,Cancelled
ORD00755,CUST0285,PROD003,Smart Watch Ultra,Electronics,West,2023-01-23,5,334.63,0.0,1673.17,700,973.17,PayPal,Delivered
ORD00756,CUST0116,PROD009,USB-C Hub 7-in-1,Electronics,West,2023-07-28,2,63.15,10.0,113.67,40,73.67,Bank Transfer,Delivered
ORD00757,CUST0440,PROD024,Electric Kettle 1.7L,Home & Garden,North,2022-06-16,4,51.85,10.0,186.67,72,114.67,Credit Card,Delivered
ORD00758,CUST0457,PROD018,Polo Shirt Premium,Clothing,Central,2024-03-05,5,63.37,10.0,285.14,110,175.14,Bank Transfer,Delivered
ORD00759,CUST0436,PROD011,Classic White Shirt,Clothing,South,2024-02-05,5,50.91,15.0,216.35,75,141.35,Bank Transfer,Delivered
ORD00760,CUST0153,PROD054,Mixed Nuts 500g,Food & Beverage,North,2024-04-01,5,24.72,0.0,123.59,40,83.59,Debit Card,Cancelled
ORD00761,CUST0025,PROD015,Sport T-Shirt,Clothing,South,2024-07-14,2,34.27,0.0,68.54,24,44.54,Bank Transfer,Cancelled
ORD00762,CUST0298,PROD017,Formal Trousers,Clothing,South,2022-11-18,3,84.63,0.0,253.89,105,148.89,Debit Card,Processing
ORD00763,CUST0182,PROD045,Leadership Principles,Books,East,2023-08-28,4,32.12,0.0,128.48,32,96.48,Cash,Delivered
ORD00764,CUST0080,PROD048,SQL Mastery,Books,North,2024-11-15,5,40.63,5.0,192.97,55,137.97,Bank Transfer,Delivered
ORD00765,CUST0418,PROD064,Seat Covers Set,Automotive,South,2024-01-23,4,76.11,5.0,289.21,128,161.21,Credit Card,Delivered
ORD00766,CUST0335,PROD027,LED Desk Lamp,Home & Garden,Central,2023-04-24,3,46.31,0.0,138.92,54,84.92,Credit Card,Delivered
ORD00767,CUST0374,PROD048,SQL Mastery,Books,South,2024-10-24,5,42.39,0.0,211.96,55,156.96,PayPal,Cancelled
ORD00768,CUST0089,PROD023,Coffee Maker Deluxe,Home & Garden,South,2022-07-21,1,117.94,0.0,117.94,52,65.94,Cash,Delivered
ORD00769,CUST0078,PROD063,Car Phone Mount,Automotive,South,2023-02-07,3,23.75,15.0,60.56,27,33.56,PayPal,Delivered
ORD00770,CUST0234,PROD041,Business Analytics Guide,Books,North,2022-10-10,5,48.71,0.0,243.56,60,183.56,PayPal,Delivered
ORD00771,CUST0134,PROD037,Jump Rope Speed,Sports,Central,2023-12-11,4,20.69,20.0,66.22,28,38.22,Cash,Processing
ORD00772,CUST0029,PROD010,External SSD 1TB,Electronics,North,2022-01-25,4,153.59,20.0,491.49,260,231.49,Debit Card,Cancelled
ORD00773,CUST0158,PROD028,Storage Ottoman,Home & Garden,East,2023-04-12,2,78.35,0.0,156.7,64,92.7,Bank Transfer,Delivered
ORD00774,CUST0317,PROD056,Dark Chocolate Bar 72%,Food & Beverage,North,2024-08-17,4,11.62,0.0,46.47,16,30.47,PayPal,Processing
ORD00775,CUST0057,PROD006,Gaming Mouse,Electronics,South,2024-05-28,4,74.41,5.0,282.76,112,170.76,Cash,Delivered
ORD00776,CUST0499,PROD006,Gaming Mouse,Electronics,Central,2022-10-12,5,84.91,0.0,424.53,140,284.53,Credit Card,Delivered
ORD00777,CUST0149,PROD039,Pull-Up Bar,Sports,Central,2023-12-28,3,51.98,5.0,148.14,66,82.14,Bank Transfer,Processing
ORD00778,CUST0312,PROD055,Olive Oil Extra Virgin,Food & Beverage,South,2023-09-06,3,28.49,10.0,76.91,27,49.91,Credit Card,Cancelled
ORD00779,CUST0216,PROD023,Coffee Maker Deluxe,Home & Garden,East,2022-11-11,3,130.76,20.0,313.82,156,157.82,Cash,Cancelled
ORD00780,CUST0470,PROD028,Storage Ottoman,Home & Garden,Central,2024-03-11,4,70.56,5.0,268.14,128,140.14,Credit Card,Delivered
ORD00781,CUST0030,PROD049,Entrepreneurship Now,Books,North,2023-01-21,4,33.18,10.0,119.46,36,83.46,Bank Transfer,Shipped
ORD00782,CUST0407,PROD045,Leadership Principles,Books,South,2023-09-16,1,29.9,15.0,25.41,8,17.41,Cash,Delivered
ORD00783,CUST0205,PROD061,Car Dash Cam 4K,Automotive,Central,2024-09-27,1,92.8,0.0,92.8,42,50.8,Bank Transfer,Delivered
ORD00784,CUST0179,PROD066,Car Vacuum Cleaner,Automotive,South,2023-04-23,3,56.76,0.0,170.27,66,104.27,Bank Transfer,Delivered
ORD00785,CUST0311,PROD054,Mixed Nuts 500g,Food & Beverage,North,2024-11-27,1,22.42,20.0,17.94,8,9.94,Bank Transfer,Delivered
ORD00786,CUST0031,PROD006,Gaming Mouse,Electronics,North,2022-08-15,2,79.58,5.0,151.19,56,95.19,Credit Card,Delivered
ORD00787,CUST0432,PROD065,Jump Starter Pack,Automotive,Central,2023-02-27,2,95.59,0.0,191.19,76,115.19,Bank Transfer,Processing
ORD00788,CUST0133,PROD008,Webcam HD 1080p,Electronics,North,2024-08-30,2,70.43,0.0,140.86,50,90.86,Cash,Delivered
ORD00789,CUST0034,PROD030,Garden Hose 50ft,Home & Garden,South,2024-07-28,3,61.12,0.0,183.37,84,99.37,Bank Transfer,Delivered
ORD00790,CUST0490,PROD018,Polo Shirt Premium,Clothing,South,2024-03-28,5,69.0,10.0,310.49,110,200.49,PayPal,Cancelled
ORD00791,CUST0216,PROD019,Running Shorts,Clothing,East,2024-10-02,4,41.69,0.0,166.75,60,106.75,Credit Card,Delivered
ORD00792,CUST0458,PROD046,Finance for Managers,Books,South,2024-07-23,3,49.92,15.0,127.3,39,88.3,PayPal,Delivered
ORD00793,CUST0396,PROD004,Bluetooth Speaker,Electronics,Central,2022-12-25,4,84.53,10.0,304.32,140,164.32,Bank Transfer,Delivered
ORD00794,CUST0200,PROD002,Wireless Headphones,Electronics,East,2023-01-11,5,182.9,15.0,777.33,400,377.33,Credit Card,Delivered
ORD00795,CUST0285,PROD058,Almond Milk 1L,Food & Beverage,West,2022-11-20,3,8.61,10.0,23.25,6,17.25,PayPal,Shipped
ORD00796,CUST0264,PROD049,Entrepreneurship Now,Books,East,2022-05-17,2,38.94,5.0,73.99,18,55.99,Cash,Delivered
ORD00797,CUST0482,PROD063,Car Phone Mount,Automotive,East,2024-01-26,1,26.28,10.0,23.65,9,14.65,PayPal,Delivered
ORD00798,CUST0036,PROD049,Entrepreneurship Now,Books,West,2022-12-04,3,33.89,0.0,101.68,27,74.68,Bank Transfer,Delivered
ORD00799,CUST0410,PROD033,Dumbbell Set 20kg,Sports,South,2024-08-03,4,86.22,5.0,327.63,168,159.63,Debit Card,Delivered
ORD00800,CUST0176,PROD045,Leadership Principles,Books,West,2022-01-22,3,29.53,0.0,88.6,24,64.6,PayPal,Shipped
ORD00801,CUST0472,PROD031,Yoga Mat Premium,Sports,East,2024-08-08,4,44.65,0.0,178.61,72,106.61,Cash,Shipped
ORD00802,CUST0453,PROD021,Robot Vacuum Cleaner,Home & Garden,North,2024-06-15,2,297.25,0.0,594.51,280,314.51,Debit Card,Delivered
ORD00803,CUST0172,PROD019,Running Shorts,Clothing,West,2022-02-06,5,38.64,0.0,193.22,75,118.22,Credit Card,Delivered
ORD00804,CUST0229,PROD012,Denim Jeans Slim,Clothing,West,2024-03-11,2,72.33,20.0,115.72,56,59.72,Credit Card,Shipped
ORD00805,CUST0083,PROD039,Pull-Up Bar,Sports,North,2022-11-11,4,53.44,0.0,213.76,88,125.76,Credit Card,Cancelled
ORD00806,CUST0402,PROD038,Foam Roller,Sports,West,2024-12-26,2,34.59,0.0,69.19,24,45.19,Cash,Shipped
ORD00807,CUST0464,PROD034,Cycling Helmet,Sports,West,2022-07-30,4,82.01,5.0,311.63,128,183.63,Credit Card,Delivered
ORD00808,CUST0038,PROD040,Water Bottle 1L,Sports,North,2022-04-10,4,23.18,0.0,92.7,32,60.7,PayPal,Cancelled
ORD00809,CUST0348,PROD069,LED Car Lights Kit,Automotive,South,2023-02-14,1,31.61,0.0,31.61,14,17.61,Credit Card,Delivered
ORD00810,CUST0395,PROD070,Car Wax Premium,Automotive,East,2023-01-29,1,26.44,0.0,26.44,10,16.44,Debit Card,Shipped
ORD00811,CUST0312,PROD019,Running Shorts,Clothing,South,2022-04-01,4,42.11,20.0,134.74,60,74.74,PayPal,Delivered
ORD00812,CUST0129,PROD036,Gym Gloves,Sports,Central,2023-01-24,5,23.54,10.0,105.91,45,60.91,Bank Transfer,Cancelled
ORD00813,CUST0241,PROD003,Smart Watch Ultra,Electronics,East,2022-09-05,2,329.02,0.0,658.04,280,378.04,PayPal,Delivered
ORD00814,CUST0488,PROD023,Coffee Maker Deluxe,Home & Garden,East,2024-04-03,3,116.41,0.0,349.23,156,193.23,Bank Transfer,Delivered
ORD00815,CUST0055,PROD002,Wireless Headphones,Electronics,South,2023-07-25,5,193.79,0.0,968.93,400,568.93,Debit Card,Delivered
ORD00816,CUST0130,PROD046,Finance for Managers,Books,East,2024-10-20,1,50.04,20.0,40.03,13,27.03,Cash,Delivered
ORD00817,CUST0152,PROD032,Resistance Bands Set,Sports,West,2022-07-14,5,27.98,15.0,118.92,50,68.92,Bank Transfer,Shipped
ORD00818,CUST0033,PROD009,USB-C Hub 7-in-1,Electronics,Central,2022-09-30,3,55.17,20.0,132.41,60,72.41,PayPal,Returned
ORD00819,CUST0075,PROD049,Entrepreneurship Now,Books,South,2024-09-14,1,34.81,10.0,31.33,9,22.33,Cash,Delivered
ORD00820,CUST0371,PROD037,Jump Rope Speed,Sports,North,2024-11-12,2,19.01,15.0,32.32,14,18.32,Credit Card,Delivered
ORD00821,CUST0416,PROD028,Storage Ottoman,Home & Garden,Central,2022-09-12,3,71.05,5.0,202.48,96,106.48,Debit Card,Shipped
ORD00822,CUST0138,PROD015,Sport T-Shirt,Clothing,East,2022-05-03,2,34.12,0.0,68.24,24,44.24,Debit Card,Delivered
ORD00823,CUST0426,PROD063,Car Phone Mount,Automotive,Central,2023-02-23,1,23.69,15.0,20.14,9,11.14,Cash,Returned
ORD00824,CUST0141,PROD068,Car Air Freshener x5,Automotive,East,2024-06-27,3,13.9,0.0,41.71,15,26.71,Credit Card,Delivered
ORD00825,CUST0467,PROD042,Python Programming,Books,East,2024-04-29,3,57.76,0.0,173.27,45,128.27,PayPal,Delivered
ORD00826,CUST0410,PROD045,Leadership Principles,Books,South,2023-02-26,5,29.15,15.0,123.87,40,83.87,Debit Card,Processing
ORD00827,CUST0171,PROD058,Almond Milk 1L,Food & Beverage,South,2023-04-01,5,8.6,10.0,38.68,10,28.68,PayPal,Delivered
ORD00828,CUST0480,PROD010,External SSD 1TB,Electronics,North,2022-01-13,1,160.02,0.0,160.02,65,95.02,Debit Card,Delivered
ORD00829,CUST0178,PROD059,Energy Drink Pack x24,Food & Beverage,East,2022-10-17,2,32.38,0.0,64.76,24,40.76,Cash,Delivered
ORD00830,CUST0281,PROD060,Collagen Powder 300g,Food & Beverage,North,2023-02-23,2,45.07,5.0,85.63,32,53.63,Bank Transfer,Delivered
ORD00831,CUST0224,PROD052,Organic Green Tea 100g,Food & Beverage,South,2023-02-09,2,17.73,10.0,31.91,10,21.91,Debit Card,Delivered
ORD00832,CUST0377,PROD025,Blender Pro 1000W,Home & Garden,North,2024-07-07,2,84.94,20.0,135.9,70,65.9,Bank Transfer,Delivered
ORD00833,CUST0397,PROD012,Denim Jeans Slim,Clothing,South,2024-01-07,4,77.07,5.0,292.86,112,180.86,Bank Transfer,Delivered
ORD00834,CUST0181,PROD051,Premium Coffee Beans 1kg,Food & Beverage,East,2024-06-06,2,34.05,20.0,54.47,20,34.47,Bank Transfer,Delivered
ORD00835,CUST0014,PROD055,Olive Oil Extra Virgin,Food & Beverage,North,2024-02-21,4,29.98,20.0,95.94,36,59.94,PayPal,Delivered
ORD00836,CUST0319,PROD031,Yoga Mat Premium,Sports,West,2022-11-09,5,47.04,0.0,235.2,90,145.2,Bank Transfer,Delivered
ORD00837,CUST0454,PROD068,Car Air Freshener x5,Automotive,North,2024-07-17,3,14.63,10.0,39.49,15,24.49,Bank Transfer,Delivered
ORD00838,CUST0496,PROD069,LED Car Lights Kit,Automotive,South,2022-10-07,4,32.87,0.0,131.48,56,75.48,Credit Card,Delivered
ORD00839,CUST0060,PROD066,Car Vacuum Cleaner,Automotive,Central,2024-10-22,3,54.91,5.0,156.48,66,90.48,Bank Transfer,Returned
ORD00840,CUST0351,PROD044,Marketing Strategy,Books,South,2024-02-04,4,37.92,15.0,128.93,40,88.93,Cash,Delivered
ORD00841,CUST0314,PROD058,Almond Milk 1L,Food & Beverage,East,2022-03-21,1,7.82,10.0,7.03,2,5.03,Debit Card,Delivered
ORD00842,CUST0158,PROD035,Running Shoes Pro,Sports,East,2024-06-12,3,136.0,20.0,326.4,165,161.4,PayPal,Delivered
ORD00843,CUST0406,PROD020,Knit Sweater,Clothing,North,2024-09-27,3,77.95,15.0,198.76,90,108.76,Bank Transfer,Cancelled
ORD00844,CUST0250,PROD025,Blender Pro 1000W,Home & Garden,North,2023-05-21,2,88.6,20.0,141.77,70,71.77,PayPal,Shipped
ORD00845,CUST0369,PROD006,Gaming Mouse,Electronics,East,2022-02-27,2,75.23,5.0,142.94,56,86.94,Debit Card,Delivered
ORD00846,CUST0372,PROD059,Energy Drink Pack x24,Food & Beverage,East,2022-11-27,1,32.32,0.0,32.32,12,20.32,Bank Transfer,Delivered
ORD00847,CUST0274,PROD068,Car Air Freshener x5,Automotive,Central,2022-06-14,5,16.23,5.0,77.09,25,52.09,Debit Card,Processing
ORD00848,CUST0238,PROD049,Entrepreneurship Now,Books,Central,2023-06-02,3,36.0,10.0,97.21,27,70.21,Bank Transfer,Delivered
ORD00849,CUST0357,PROD062,Tire Inflator Auto,Automotive,East,2024-04-22,1,41.48,10.0,37.34,18,19.34,PayPal,Processing
ORD00850,CUST0023,PROD003,Smart Watch Ultra,Electronics,Central,2023-07-05,2,379.02,5.0,720.13,280,440.13,PayPal,Delivered
ORD00851,CUST0219,PROD042,Python Programming,Books,West,2022-12-11,4,49.52,0.0,198.07,60,138.07,Bank Transfer,Delivered
ORD00852,CUST0279,PROD021,Robot Vacuum Cleaner,Home & Garden,West,2023-08-14,4,279.3,0.0,1117.22,560,557.22,Debit Card,Shipped
ORD00853,CUST0036,PROD058,Almond Milk 1L,Food & Beverage,West,2023-02-10,4,7.49,0.0,29.96,8,21.96,Bank Transfer,Delivered
ORD00854,CUST0105,PROD038,Foam Roller,Sports,Central,2023-03-12,2,32.91,15.0,55.94,24,31.94,Debit Card,Processing
ORD00855,CUST0380,PROD065,Jump Starter Pack,Automotive,East,2023-01-28,3,97.6,20.0,234.23,114,120.23,Bank Transfer,Delivered
ORD00856,CUST0003,PROD011,Classic White Shirt,Clothing,South,2022-08-12,2,44.88,0.0,89.76,30,59.76,Bank Transfer,Delivered
ORD00857,CUST0464,PROD022,Air Purifier Pro,Home & Garden,West,2022-05-12,3,225.58,0.0,676.73,330,346.73,Bank Transfer,Delivered
ORD00858,CUST0225,PROD017,Formal Trousers,Clothing,East,2022-07-26,1,81.19,20.0,64.95,35,29.95,Credit Card,Shipped
ORD00859,CUST0078,PROD019,Running Shorts,Clothing,South,2022-03-27,1,39.57,20.0,31.66,15,16.66,Credit Card,Delivered
ORD00860,CUST0366,PROD030,Garden Hose 50ft,Home & Garden,East,2024-12-01,3,70.62,5.0,201.26,84,117.26,PayPal,Shipped
ORD00861,CUST0435,PROD042,Python Programming,Books,North,2023-11-21,3,57.0,0.0,171.0,45,126.0,PayPal,Processing
ORD00862,CUST0119,PROD021,Robot Vacuum Cleaner,Home & Garden,East,2024-01-10,4,291.73,0.0,1166.92,560,606.92,PayPal,Cancelled
ORD00863,CUST0156,PROD009,USB-C Hub 7-in-1,Electronics,East,2022-07-25,1,58.49,15.0,49.72,20,29.72,Bank Transfer,Shipped
ORD00864,CUST0049,PROD039,Pull-Up Bar,Sports,North,2022-10-12,1,56.12,20.0,44.9,22,22.9,Cash,Delivered
ORD00865,CUST0238,PROD002,Wireless Headphones,Electronics,Central,2023-05-25,3,197.09,15.0,502.57,240,262.57,Bank Transfer,Delivered
ORD00866,CUST0135,PROD037,Jump Rope Speed,Sports,South,2023-01-20,1,20.85,20.0,16.68,7,9.68,PayPal,Delivered
ORD00867,CUST0042,PROD020,Knit Sweater,Clothing,South,2024-01-08,1,82.04,15.0,69.74,30,39.74,PayPal,Shipped
ORD00868,CUST0449,PROD043,Data Science Handbook,Books,North,2023-04-24,5,64.8,15.0,275.4,90,185.4,Cash,Processing
ORD00869,CUST0466,PROD006,Gaming Mouse,Electronics,North,2023-12-15,4,85.94,5.0,326.56,112,214.56,Credit Card,Shipped
ORD00870,CUST0439,PROD054,Mixed Nuts 500g,Food & Beverage,East,2023-08-25,5,22.54,0.0,112.68,40,72.68,Cash,Cancelled
ORD00871,CUST0067,PROD024,Electric Kettle 1.7L,Home & Garden,West,2024-10-30,1,45.35,20.0,36.28,18,18.28,Credit Card,Delivered
ORD00872,CUST0051,PROD047,Machine Learning A-Z,Books,East,2024-08-14,2,77.71,0.0,155.42,40,115.42,Bank Transfer,Shipped
ORD00873,CUST0378,PROD012,Denim Jeans Slim,Clothing,South,2023-05-09,2,74.44,20.0,119.11,56,63.11,Credit Card,Delivered
ORD00874,CUST0365,PROD063,Car Phone Mount,Automotive,North,2022-03-01,2,27.15,0.0,54.29,18,36.29,Bank Transfer,Processing
ORD00875,CUST0471,PROD062,Tire Inflator Auto,Automotive,Central,2023-03-28,3,46.49,15.0,118.56,54,64.56,Credit Card,Shipped
ORD00876,CUST0393,PROD023,Coffee Maker Deluxe,Home & Garden,East,2024-12-30,4,118.43,15.0,402.67,208,194.67,PayPal,Cancelled
ORD00877,CUST0062,PROD004,Bluetooth Speaker,Electronics,South,2022-05-13,3,86.81,15.0,221.37,105,116.37,Bank Transfer,Shipped
ORD00878,CUST0147,PROD020,Knit Sweater,Clothing,North,2024-06-13,2,70.85,0.0,141.71,60,81.71,PayPal,Delivered
ORD00879,CUST0181,PROD014,Wool Winter Coat,Clothing,East,2022-07-02,3,198.09,0.0,594.28,225,369.28,Credit Card,Delivered
ORD00880,CUST0054,PROD057,Granola Bars x12,Food & Beverage,West,2022-09-18,3,24.0,10.0,64.79,21,43.79,Credit Card,Delivered
ORD00881,CUST0337,PROD011,Classic White Shirt,Clothing,North,2023-01-24,4,53.7,0.0,214.81,60,154.81,PayPal,Processing
ORD00882,CUST0359,PROD052,Organic Green Tea 100g,Food & Beverage,South,2022-09-16,5,18.59,10.0,83.65,25,58.65,Debit Card,Delivered
ORD00883,CUST0006,PROD004,Bluetooth Speaker,Electronics,West,2022-01-19,5,95.27,0.0,476.36,175,301.36,Debit Card,Processing
ORD00884,CUST0343,PROD059,Energy Drink Pack x24,Food & Beverage,West,2023-08-31,2,35.0,5.0,66.5,24,42.5,Debit Card,Shipped
ORD00885,CUST0128,PROD021,Robot Vacuum Cleaner,Home & Garden,West,2022-10-26,1,304.91,0.0,304.91,140,164.91,Cash,Returned
ORD00886,CUST0202,PROD062,Tire Inflator Auto,Automotive,South,2022-09-10,3,49.47,15.0,126.15,54,72.15,Cash,Delivered
ORD00887,CUST0211,PROD037,Jump Rope Speed,Sports,West,2023-03-18,4,18.21,5.0,69.19,28,41.19,Credit Card,Returned
ORD00888,CUST0191,PROD044,Marketing Strategy,Books,Central,2023-11-14,2,40.49,0.0,80.98,20,60.98,Debit Card,Shipped
ORD00889,CUST0118,PROD055,Olive Oil Extra Virgin,Food & Beverage,North,2022-04-18,2,30.0,15.0,51.0,18,33.0,Bank Transfer,Delivered
ORD00890,CUST0286,PROD012,Denim Jeans Slim,Clothing,North,2022-11-23,1,79.76,0.0,79.76,28,51.76,Bank Transfer,Shipped
ORD00891,CUST0286,PROD052,Organic Green Tea 100g,Food & Beverage,North,2023-12-15,4,17.61,10.0,63.39,20,43.39,PayPal,Delivered
ORD00892,CUST0480,PROD027,LED Desk Lamp,Home & Garden,North,2023-02-04,5,44.04,0.0,220.22,90,130.22,PayPal,Processing
ORD00893,CUST0374,PROD063,Car Phone Mount,Automotive,South,2022-04-21,3,24.79,0.0,74.36,27,47.36,Cash,Delivered
ORD00894,CUST0348,PROD051,Premium Coffee Beans 1kg,Food & Beverage,South,2024-09-15,3,34.54,0.0,103.63,30,73.63,Debit Card,Processing
ORD00895,CUST0384,PROD038,Foam Roller,Sports,Central,2023-02-05,1,34.04,20.0,27.23,12,15.23,Cash,Delivered
ORD00896,CUST0404,PROD061,Car Dash Cam 4K,Automotive,West,2022-10-30,4,107.92,5.0,410.09,168,242.09,Debit Card,Cancelled
ORD00897,CUST0433,PROD055,Olive Oil Extra Virgin,Food & Beverage,East,2022-07-16,3,30.66,0.0,91.97,27,64.97,Credit Card,Delivered
ORD00898,CUST0069,PROD068,Car Air Freshener x5,Automotive,Central,2024-11-21,3,15.28,0.0,45.84,15,30.84,Bank Transfer,Delivered
ORD00899,CUST0305,PROD059,Energy Drink Pack x24,Food & Beverage,North,2022-09-01,2,34.28,0.0,68.55,24,44.55,Cash,Returned
ORD00900,CUST0396,PROD044,Marketing Strategy,Books,Central,2024-02-08,1,40.11,20.0,32.09,10,22.09,Bank Transfer,Delivered
ORD00901,CUST0062,PROD060,Collagen Powder 300g,Food & Beverage,South,2024-06-30,3,40.6,0.0,121.81,48,73.81,Credit Card,Delivered
ORD00902,CUST0081,PROD005,"4K Monitor 27""",Electronics,Central,2024-11-09,2,407.07,10.0,732.73,440,292.73,Cash,Delivered
ORD00903,CUST0252,PROD044,Marketing Strategy,Books,Central,2022-07-13,5,35.58,5.0,168.99,50,118.99,Bank Transfer,Delivered
ORD00904,CUST0231,PROD001,Laptop Pro 15,Electronics,East,2022-09-14,1,1158.05,15.0,984.35,750,234.35,Cash,Delivered
ORD00905,CUST0341,PROD065,Jump Starter Pack,Automotive,North,2022-02-10,4,90.0,10.0,323.99,152,171.99,Cash,Delivered
ORD00906,CUST0448,PROD019,Running Shorts,Clothing,East,2024-11-28,5,42.33,20.0,169.31,75,94.31,Credit Card,Processing
ORD00907,CUST0417,PROD010,External SSD 1TB,Electronics,North,2023-03-01,1,139.48,10.0,125.54,65,60.54,Debit Card,Delivered
ORD00908,CUST0217,PROD022,Air Purifier Pro,Home & Garden,North,2024-07-04,3,230.23,0.0,690.68,330,360.68,Cash,Delivered
ORD00909,CUST0016,PROD025,Blender Pro 1000W,Home & Garden,West,2022-11-27,1,90.11,20.0,72.09,35,37.09,Credit Card,Delivered
ORD00910,CUST0346,PROD016,Leather Belt,Clothing,South,2022-09-13,5,43.19,10.0,194.34,90,104.34,Debit Card,Delivered
ORD00911,CUST0121,PROD043,Data Science Handbook,Books,West,2022-01-01,2,62.41,10.0,112.33,36,76.33,PayPal,Shipped
ORD00912,CUST0238,PROD022,Air Purifier Pro,Home & Garden,Central,2024-06-30,2,252.84,15.0,429.82,220,209.82,PayPal,Delivered
ORD00913,CUST0282,PROD025,Blender Pro 1000W,Home & Garden,West,2023-12-23,5,89.68,0.0,448.4,175,273.4,Credit Card,Shipped
ORD00914,CUST0114,PROD008,Webcam HD 1080p,Electronics,South,2022-04-02,2,62.61,0.0,125.21,50,75.21,PayPal,Cancelled
ORD00915,CUST0387,PROD009,USB-C Hub 7-in-1,Electronics,Central,2023-03-17,2,60.21,0.0,120.41,40,80.41,Cash,Delivered
